device,cfg,layer_type,prec,img,bs,keep_ratio,L_patch,L_eff,avg_power_w,energy_mj,ms_event,status,depth,embed_dim,num_heads,mlp_ratio,complexity_ratio,head_dim,tp_world_size,runs,warmup
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,16,1.000000,100,101,124.440000,114.670364,0.921491,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,24,1.000000,100,101,124.385500,76.931536,0.618493,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,24,1.000000,100,101,124.957500,166.663314,1.333760,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,24,1.000000,100,101,126.202000,143.136088,1.134182,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,32,1.000000,100,101,125.601000,72.410484,0.576512,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,32,1.000000,100,101,125.432000,179.831755,1.433699,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,32,1.000000,100,101,126.360500,171.239302,1.355165,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,48,1.000000,100,101,126.782500,98.121946,0.773939,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,48,1.000000,100,101,127.748500,240.777101,1.884774,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,48,1.000000,100,101,127.713000,275.510252,2.157261,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,64,1.000000,100,101,127.149500,117.285140,0.922419,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,64,1.000000,100,101,128.286500,279.846430,2.181418,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,64,1.000000,100,101,130.071500,342.679504,2.634547,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,1,1.000000,121,122,127.569500,61.044353,0.478518,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,1,1.000000,121,122,122.948000,150.813329,1.226643,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,1,1.000000,121,122,122.537500,66.415325,0.542000,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,8,1.000000,121,122,122.918000,56.615048,0.460592,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,8,1.000000,121,122,123.655000,179.183809,1.449062,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,8,1.000000,121,122,123.537000,83.820152,0.678502,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,16,1.000000,121,122,123.551000,61.132640,0.494797,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,16,1.000000,121,122,124.401000,120.444052,0.968192,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,16,1.000000,121,122,125.053000,133.330109,1.066189,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,24,1.000000,121,122,125.050000,68.583422,0.548448,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,24,1.000000,121,122,125.375500,145.986030,1.164390,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,24,1.000000,121,122,125.732500,178.370764,1.418653,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,32,1.000000,121,122,125.252000,89.831937,0.717210,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,32,1.000000,121,122,125.411000,200.156759,1.596006,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,32,1.000000,121,122,126.427500,228.511739,1.807453,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,48,1.000000,121,122,125.988500,119.607231,0.949350,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,48,1.000000,121,122,126.835000,252.004301,1.986867,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,48,1.000000,121,122,129.004000,331.096504,2.566560,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,64,1.000000,121,122,128.588000,132.120981,1.027475,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,64,1.000000,121,122,129.398500,346.233118,2.675712,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,64,1.000000,121,122,130.877500,417.815843,3.192419,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,1,1.000000,144,145,129.165500,31.452729,0.243507,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,1,1.000000,144,145,124.221000,160.554353,1.292490,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,1,1.000000,144,145,122.962000,36.829185,0.299517,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,8,1.000000,144,145,123.245500,38.428539,0.311805,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,8,1.000000,144,145,123.912500,83.909976,0.677171,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,8,1.000000,144,145,123.986500,111.472791,0.899072,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,16,1.000000,144,145,123.826500,60.457446,0.488243,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,16,1.000000,144,145,124.034000,182.006102,1.467389,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,16,1.000000,144,145,124.496500,148.328118,1.191424,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,24,1.000000,144,145,123.962500,80.897331,0.652595,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,24,1.000000,144,145,124.973500,187.979341,1.504154,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,24,1.000000,144,145,126.223000,228.660742,1.811562,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,32,1.000000,144,145,125.754500,87.281671,0.694064,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,32,1.000000,144,145,125.994500,238.063887,1.889478,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,32,1.000000,144,145,127.788000,259.747001,2.032640,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,48,1.000000,144,145,126.716500,117.378000,0.926304,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,48,1.000000,144,145,127.216500,341.722247,2.686147,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,48,1.000000,144,145,129.026000,392.509893,3.042099,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,64,1.000000,144,145,130.237500,145.005809,1.113395,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,64,1.000000,144,145,131.267500,423.563887,3.226723,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,64,1.000000,144,145,132.673000,472.239460,3.559424,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,208,1,1.000000,169,170,130.299500,58.134425,0.446160,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,208,1,1.000000,169,170,123.330500,174.952897,1.418570,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,208,1,1.000000,169,170,122.659000,48.207146,0.393018,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,208,8,1.000000,169,170,122.939000,60.288106,0.490390,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,208,8,1.000000,169,170,123.539000,190.084815,1.538662,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,208,8,1.000000,169,170,124.153000,95.769044,0.771379,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,208,16,1.000000,169,170,124.238500,72.325096,0.582147,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,208,16,1.000000,169,170,124.757500,177.778041,1.424989,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,208,16,1.000000,169,170,125.805500,160.759701,1.277843,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,208,24,1.000000,169,170,126.259000,91.433334,0.724173,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,208,24,1.000000,169,170,125.670000,217.479477,1.730560,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,208,24,1.000000,169,170,127.096000,219.829308,1.729632,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,208,32,1.000000,169,170,127.500500,101.680526,0.797491,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,208,32,1.000000,169,170,126.849000,278.972005,2.199245,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,208,32,1.000000,169,170,129.216500,309.517967,2.395344,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,208,48,1.000000,169,170,130.629500,146.726401,1.123226,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,208,48,1.000000,169,170,130.186000,381.534132,2.930685,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,208,48,1.000000,169,170,130.836000,424.648859,3.245658,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,208,64,1.000000,169,170,129.981500,178.328797,1.371955,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,208,64,1.000000,169,170,129.934000,501.872882,3.862522,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,208,64,1.000000,169,170,133.443000,552.280634,4.138701,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,224,1,1.000000,196,197,131.220500,66.553358,0.507187,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,224,1,1.000000,196,197,124.009000,162.693458,1.311949,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,224,1,1.000000,196,197,122.416500,59.166931,0.483325,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,224,8,1.000000,196,197,122.984500,57.489843,0.467456,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,224,8,1.000000,196,197,123.979500,133.899844,1.080016,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,224,8,1.000000,196,197,124.342500,126.511830,1.017446,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,224,16,1.000000,196,197,124.188000,72.206281,0.581427,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,224,16,1.000000,196,197,125.273000,182.464834,1.456538,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,224,16,1.000000,196,197,126.882000,177.103722,1.395814,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,224,24,1.000000,196,197,125.899500,99.114130,0.787248,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,224,24,1.000000,196,197,126.995000,249.643319,1.965773,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,224,24,1.000000,196,197,129.494000,260.734202,2.013485,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,224,32,1.000000,196,197,129.162500,112.727242,0.872755,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,224,32,1.000000,196,197,127.736000,324.780532,2.542592,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,224,32,1.000000,196,197,129.770500,315.734744,2.433024,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,224,48,1.000000,196,197,131.573000,150.560773,1.144314,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,224,48,1.000000,196,197,132.313500,453.075292,3.424256,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,224,48,1.000000,196,197,131.081500,474.628283,3.620864,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,224,64,1.000000,196,197,132.397500,191.580242,1.447008,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,224,64,1.000000,196,197,132.967500,569.455343,4.282666,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,224,64,1.000000,196,197,137.125000,663.310272,4.837267,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,1,0.750000,100,76,134.703500,55.338784,0.410819,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,1,0.750000,100,76,125.248000,99.794401,0.796774,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,1,0.750000,100,76,122.736500,45.144645,0.367818,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,8,0.750000,100,76,122.795000,63.801925,0.519581,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,8,0.750000,100,76,122.528500,173.248241,1.413942,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,8,0.750000,100,76,122.658500,57.864589,0.471754,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,16,0.750000,100,76,123.065500,62.833109,0.510566,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,16,0.750000,100,76,123.343000,115.301432,0.934803,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,16,0.750000,100,76,123.797000,84.934646,0.686080,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,24,0.750000,100,76,124.164500,71.454385,0.575482,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,24,0.750000,100,76,123.892500,133.627873,1.078579,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,24,0.750000,100,76,124.543500,131.294755,1.054208,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,32,0.750000,100,76,124.811500,72.568801,0.581427,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,32,0.750000,100,76,124.469000,168.345420,1.352509,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,32,0.750000,100,76,124.612500,148.019712,1.187840,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,48,0.750000,100,76,125.265000,100.641709,0.803430,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,48,0.750000,100,76,125.838500,176.858460,1.405440,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,48,0.750000,100,76,126.337000,227.586096,1.801421,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,160,64,0.750000,100,76,126.212500,117.570680,0.931530,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,160,64,0.750000,100,76,127.081000,239.336832,1.883341,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,160,64,0.750000,100,76,127.403000,278.023924,2.182240,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,1,0.750000,121,91,124.615500,64.594295,0.518349,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,1,0.750000,121,91,122.527000,165.166396,1.348000,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,1,0.750000,121,91,122.371500,67.841585,0.554390,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,8,0.750000,121,91,122.549500,66.748106,0.544662,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,8,0.750000,121,91,122.922500,162.979893,1.325875,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,8,0.750000,121,91,123.049500,83.136180,0.675632,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,16,0.750000,121,91,123.152500,59.848962,0.485974,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,16,0.750000,121,91,123.366000,151.515162,1.228176,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,16,0.750000,121,91,123.399500,132.501447,1.073760,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,24,0.750000,121,91,123.705000,75.560994,0.610816,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,24,0.750000,121,91,124.026500,201.667484,1.626003,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,24,0.750000,121,91,124.926500,139.808944,1.119130,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,32,0.750000,121,91,125.107000,91.354533,0.730211,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,32,0.750000,121,91,124.649000,184.033377,1.476413,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,32,0.750000,121,91,125.350500,172.872980,1.379117,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,48,0.750000,121,91,126.032500,115.144905,0.913613,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,48,0.750000,121,91,125.976000,210.011064,1.667072,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,48,0.750000,121,91,125.909500,241.280477,1.916301,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,176,64,0.750000,121,91,126.789500,132.895684,1.048160,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,176,64,0.750000,121,91,128.224500,255.631643,1.993626,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,176,64,0.750000,121,91,129.479000,313.938306,2.424627,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,1,0.750000,144,109,127.605000,30.785267,0.241254,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,1,0.750000,144,109,123.030000,129.398034,1.051760,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,1,0.750000,144,109,122.451500,44.339198,0.362096,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,8,0.750000,144,109,122.708000,57.573416,0.469190,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,8,0.750000,144,109,122.976500,176.990928,1.439226,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,8,0.750000,144,109,122.972000,94.782489,0.770765,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,16,0.750000,144,109,123.204000,60.291503,0.489363,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,16,0.750000,144,109,123.701000,128.405202,1.038029,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,mlp,fp16,192,16,0.750000,144,109,124.685000,123.042749,0.986829,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,patch_embed,fp16,192,24,0.750000,144,109,125.122000,73.389959,0.586547,ok,32,1152,12,4.000000,0.810000,96,4,10,5
RTX3090,vith_gridH_d32_e1152_h12_r4_0,attn,fp16,192,24,0.750000,144,109,124.849000,154.412846,1.236797,ok,32,1152,12,4.000000,0.810000,96,4,10,5
